RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
501,0,0,0,0,2,2,1,0,0,7,1,1,0,14,12,26
502,0,0,0,0,0,2,0,0,0,0,0,1,0,3,3,6
503,0,0,0,0,0,1,0,2,1,2,0,1,0,7,0,7
511,0,0,0,1,0,0,0,1,1,2,1,2,0,8,8,16
512,0,0,0,0,0,1,0,2,0,0,0,1,1,5,2,7
521,0,0,0,4,1,1,0,1,0,1,0,1,0,9,7,16
522,0,0,0,0,1,3,0,0,0,0,0,1,0,5,1,6
523,0,0,0,0,0,1,4,4,4,0,1,1,0,15,3,18
524,0,0,0,1,5,2,0,3,0,0,0,2,0,13,12,25
531,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2
532,0,0,0,2,0,2,0,0,0,4,1,0,1,10,4,14
533,0,0,0,0,0,1,1,0,0,1,0,1,0,4,4,8
534,0,0,0,0,0,1,0,2,0,1,0,0,0,4,0,4
541,0,0,0,0,0,0,1,2,1,0,0,1,0,5,1,6
542,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
543,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,4
544,0,0,0,0,0,0,0,1,1,2,0,0,0,4,2,6
545,0,0,0,0,1,1,0,0,1,0,0,1,0,4,6,10
546,0,0,0,1,1,0,0,3,2,2,0,1,0,10,2,12
551,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,6
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
553,0,0,0,0,0,0,0,1,0,1,1,3,0,6,2,8
554,0,0,0,0,0,1,0,2,0,0,0,0,0,3,2,5
561,0,0,0,0,0,0,0,4,2,0,0,2,0,8,3,11
562,0,0,0,0,1,1,3,3,1,0,1,-1,0,9,4,13
563,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,3
571,0,0,0,1,1,2,0,1,1,1,1,0,0,8,6,14
572,0,0,0,0,0,1,0,0,3,3,0,0,0,7,5,12
581,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
582,0,0,0,0,1,3,0,1,0,0,4,0,0,9,0,9
583,0,0,0,1,0,1,1,0,1,3,0,0,0,7,4,11
584,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
591,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,4
592,0,0,0,0,0,1,0,0,0,2,0,0,0,3,1,4
593,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
601,0,0,0,0,0,1,0,1,0,2,0,0,0,4,4,8
602,0,0,0,0,2,1,0,4,0,4,0,1,0,12,11,23
603,0,0,0,0,0,1,0,0,0,1,0,1,0,3,8,11
