RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
511,0,0,0,0,0,1,0,5,0,1,0,1,0,8,5,13
512,0,0,0,0,1,1,1,3,0,1,0,0,0,7,1,8
521,0,0,0,1,0,2,1,1,1,1,1,1,0,9,5,14
522,0,0,0,0,0,0,1,0,1,1,0,0,0,3,5,8
523,0,0,0,1,1,1,1,0,0,0,0,0,0,4,6,10
524,0,0,0,1,1,3,2,3,0,0,0,4,0,14,12,26
531,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,4
532,0,0,0,0,0,2,0,3,0,4,2,3,0,14,5,19
533,0,0,0,1,0,3,0,1,3,1,2,2,0,13,2,15
534,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,3
541,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,3
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
543,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
544,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,4
545,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,4
546,0,0,0,0,0,2,0,0,1,2,0,0,0,5,6,11
551,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,4
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
553,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
554,0,0,0,1,0,2,0,1,0,1,0,2,0,7,5,12
561,0,0,0,0,0,3,0,1,1,1,0,1,0,7,3,10
562,0,0,0,0,1,0,1,0,1,7,0,1,0,11,1,12
563,0,0,0,0,0,0,1,2,0,0,0,0,1,4,2,6
571,0,0,0,0,0,3,0,2,3,2,2,1,0,13,1,14
572,0,0,0,0,1,1,0,1,3,4,1,0,0,11,2,13
581,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4
582,0,0,1,0,0,4,0,2,0,0,1,0,0,8,6,14
583,0,0,0,1,0,2,0,0,2,2,0,1,0,8,5,13
584,0,0,0,0,0,2,0,0,3,0,0,0,0,5,1,6
591,0,0,0,1,0,5,1,1,0,0,0,1,0,9,4,13
592,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3
594,0,0,0,0,0,1,0,6,0,3,0,1,0,11,3,14
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,2,0,0,1,2,0,1,0,6,3,9
602,0,0,0,0,0,1,1,3,2,3,0,2,0,12,3,15
603,0,0,0,0,0,0,1,1,0,1,0,0,0,3,2,5
604,0,0,0,0,0,3,0,1,0,0,0,0,0,4,1,5
610,0,0,0,1,0,2,0,1,2,1,0,0,0,7,3,10
621,0,0,0,0,0,1,1,0,2,1,0,0,1,6,8,14
622,0,0,0,0,0,0,0,1,0,3,0,0,1,5,7,12
623,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,7
624,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,5
625,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
631,0,0,0,0,0,0,0,5,2,3,0,0,0,10,0,10
632,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,4
633,0,0,0,0,1,0,1,1,0,0,0,0,0,3,1,4
634,0,0,0,0,1,1,4,3,4,5,0,1,0,19,4,23
635,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,3
642,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
643,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,4
644,0,0,0,0,1,0,1,1,1,1,0,1,0,6,3,9
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
651,0,0,0,0,0,0,1,1,0,1,0,2,0,5,2,7
652,0,0,0,0,0,2,0,2,1,1,0,0,0,6,0,6
653,0,0,0,0,0,2,1,4,0,4,0,0,0,11,6,17
654,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
655,0,0,0,0,0,0,1,1,2,0,0,0,0,4,1,5
661,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
662,0,0,0,0,0,0,1,2,2,3,0,0,0,8,1,9
663,0,0,0,0,0,2,0,0,0,4,1,1,0,8,3,11
664,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,4
665,0,0,0,0,0,0,0,2,0,1,0,0,0,3,2,5
671,0,0,0,0,0,0,0,2,0,1,0,0,0,3,4,7
673,0,0,0,0,0,02,0,0,0,01,01,0,0,04,02,06
