RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
511,0,0,0,0,1,1,0,1,0,1,0,0,0,4,5,9
512,0,0,0,0,2,0,0,0,0,2,0,0,0,4,8,12
521,0,0,0,1,0,1,0,1,0,2,0,4,0,9,5,14
522,0,0,0,0,1,3,0,1,0,0,0,5,0,10,6,16
523,0,0,0,0,1,2,2,2,0,0,0,0,0,7,6,13
524,0,0,1,2,0,4,1,7,2,5,0,2,0,24,8,32
531,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,5
532,0,0,0,1,0,2,0,1,0,1,3,4,0,12,7,19
533,0,0,0,0,0,4,0,2,1,1,1,0,0,9,3,12
534,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
541,0,0,0,0,0,1,0,0,1,0,0,1,0,3,6,9
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
543,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
544,0,0,0,0,0,2,0,0,1,1,0,0,0,4,4,8
545,0,0,0,0,2,0,0,2,0,0,0,1,0,5,3,8
546,0,0,0,1,0,0,1,2,0,0,1,0,0,5,4,9
551,0,0,0,0,0,0,2,2,0,1,1,0,0,6,3,9
552,0,0,0,0,0,1,0,0,0,2,0,0,0,3,6,9
553,0,0,0,0,2,0,1,0,0,4,1,0,0,8,2,10
554,0,0,0,0,1,0,0,1,1,2,0,1,0,6,2,8
561,0,0,0,0,2,1,0,3,1,3,0,3,0,13,1,14
562,0,0,0,0,0,1,1,0,1,2,0,2,0,7,0,7
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
571,0,0,0,1,0,5,1,1,0,1,5,2,0,16,9,25
572,0,0,1,1,0,7,1,0,1,6,3,0,0,20,5,25
581,0,0,0,0,0,1,0,1,0,2,0,1,0,5,0,5
582,0,0,1,0,0,3,0,2,0,1,0,1,0,8,0,8
583,0,0,0,1,0,1,1,1,2,2,1,1,0,10,5,15
584,0,0,0,0,0,1,0,0,1,1,2,0,0,5,0,5
591,0,0,0,0,0,3,0,0,0,0,1,2,0,6,0,6
592,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2
593,0,0,0,0,0,2,0,0,1,2,0,0,0,5,0,5
