RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
681,0,0,0,0,0,0,0,02,0,0,0,0,0,02,00,02
682,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
683,0,0,0,0,0,0,0,01,0,0,01,0,0,02,00,02
684,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
685,0,0,0,0,0,0,0,01,0,0,0,0,0,01,02,03
686,0,0,0,0,0,02,0,0,01,0,0,0,0,03,05,08
687,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
688,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
689,0,0,0,0,0,0,0,0,0,01,0,0,0,01,02,03
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
692,0,0,0,01,0,01,0,01,03,02,0,02,0,010,02,012
693,0,0,0,0,0,0,0,0,0,0,01,0,0,01,00,01
694,0,0,0,0,0,0,0,0,0,01,0,0,0,01,00,01
695,0,0,0,0,0,0,05,0,0,05,0,01,0,011,02,013
800,0,0,02,0,0,0,0,0,0,0,0,01,0,03,07,010
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,0,0,0,01,0,01,0,0,0,02,00,02
