RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
531,0,0,0,0,0,0,0,0,0,2,0,1,0,3,1,4
532,0,0,0,0,0,4,1,0,1,7,0,2,0,15,7,22
533,0,0,0,0,0,3,0,0,0,2,2,0,0,7,2,9
534,0,0,0,0,1,1,0,0,0,1,0,0,0,3,2,5
541,0,0,0,1,0,2,0,1,0,2,1,3,0,10,0,10
542,0,0,0,0,0,2,0,0,0,0,3,0,0,5,2,7
543,0,0,0,0,1,0,0,1,0,2,0,0,1,5,2,7
544,0,0,0,0,0,2,0,0,1,0,0,2,0,5,0,5
545,0,0,0,1,2,3,0,1,0,2,0,0,0,9,2,11
546,0,0,0,0,0,4,0,1,0,1,1,1,0,8,3,11
551,0,0,-1,0,0,4,1,0,1,0,0,1,0,6,3,9
552,0,0,0,0,0,1,0,0,0,1,0,1,0,3,4,7
553,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,4
554,0,0,0,0,0,1,0,2,1,0,0,3,0,7,3,10
561,0,0,0,0,0,0,0,1,0,1,1,1,0,4,3,7
562,0,0,0,0,0,3,0,0,1,4,0,2,0,10,4,14
563,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2
571,0,0,0,0,0,1,0,1,0,0,0,1,0,3,4,7
572,0,0,0,0,0,2,0,4,0,0,3,1,0,10,6,16
581,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,3
582,0,0,0,0,0,1,0,2,2,1,0,0,0,6,2,8
583,0,0,0,0,0,1,0,1,1,0,1,1,0,5,4,9
584,0,0,0,0,0,1,0,1,0,2,0,0,0,4,1,5
591,0,0,0,0,0,2,0,2,0,1,0,0,0,5,0,5
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,0,0,0,0,4,0,1,0,2,0,1,0,8,4,12
595,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,1,1,0,1,0,0,0,3,0,6,1,7
602,0,0,0,0,0,0,0,4,1,1,0,3,0,9,7,16
603,0,0,0,0,1,1,1,0,1,0,0,0,0,4,10,14
604,0,0,0,0,0,1,0,0,0,2,0,2,0,5,0,5
610,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
621,0,0,0,0,0,0,1,1,0,4,0,0,0,6,3,9
622,0,0,0,0,0,2,0,0,2,3,0,0,0,7,3,10
623,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,8
624,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
631,0,0,0,0,0,0,1,0,0,5,0,1,0,7,3,10
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,1,2,0,0,6,0,1,0,10,1,11
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
642,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
643,0,0,0,0,1,1,0,2,0,0,0,0,0,4,0,4
