RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
572,0,0,0,0,0,2,1,1,2,1,1,1,0,9,10,19
581,0,0,0,0,0,4,0,0,1,0,0,1,0,6,1,7
582,0,0,0,0,1,4,0,2,2,0,0,0,1,10,3,13
583,0,0,0,1,0,3,4,1,3,4,0,3,0,19,6,25
584,0,0,0,0,0,3,0,1,0,2,2,0,0,8,0,8
591,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,3
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,0,0,0,0,0,0,1,1,2,1,1,0,6,2,8
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
601,0,0,0,0,0,2,0,0,1,0,0,2,0,5,3,8
602,0,0,0,0,3,2,0,5,0,2,0,5,0,17,3,20
603,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
604,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,3
610,0,0,0,0,0,1,1,1,1,3,0,0,0,7,2,9
621,0,0,0,0,0,2,0,0,1,2,0,2,0,7,4,11
622,0,0,0,1,1,3,1,1,4,3,0,0,0,14,5,19
623,0,0,0,0,0,0,0,0,1,2,0,0,0,3,5,8
624,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,1,1,1,1,0,1,1,0,1,0,7,1,8
632,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,4
633,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
634,0,0,0,0,0,2,3,1,3,5,0,3,0,17,0,17
635,0,0,0,0,0,0,0,2,0,0,0,2,0,4,1,5
636,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
641,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,3
642,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,3
643,0,0,0,0,0,1,0,2,0,1,0,0,0,4,2,6
644,0,0,0,0,0,1,0,1,2,2,0,2,0,8,0,8
645,0,0,0,0,0,0,1,0,0,0,0,3,0,4,1,5
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
651,0,0,0,0,0,0,0,0,0,2,0,1,0,3,2,5
652,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
653,0,0,0,0,0,3,3,1,0,1,0,0,0,8,4,12
654,0,0,0,1,1,0,0,2,0,1,0,0,0,5,5,10
655,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
662,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,5
