RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
462,0,0,0,0,0,2,0,0,0,1,1,0,0,4,7,11
463,0,0,0,1,8,1,0,0,0,0,0,0,0,10,3,13
464,0,0,0,0,4,0,0,1,0,1,0,2,1,9,8,17
470,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
471,0,0,0,0,0,0,0,0,1,1,0,2,0,4,2,6
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,1,2,0,3,0,1,5,0,2,0,14,3,17
482,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
483,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3
491,0,0,0,0,0,1,0,0,1,1,0,2,0,5,2,7
493,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2
501,0,0,1,1,0,2,0,0,0,4,2,0,1,11,1,12
502,0,0,0,0,0,1,1,0,0,1,1,1,0,5,4,9
503,0,0,0,0,0,1,0,1,0,0,1,1,0,4,6,10
511,0,0,0,0,1,5,0,0,0,0,0,2,0,8,11,19
512,0,0,0,1,0,2,0,0,2,0,0,0,0,5,3,8
521,0,0,0,4,1,1,1,0,1,0,0,1,1,10,8,18
522,0,0,1,2,0,1,1,2,1,0,0,1,0,9,7,16
523,0,0,0,2,0,0,3,1,2,0,0,1,0,9,6,15
524,0,0,0,1,3,1,0,6,0,1,1,2,0,15,12,27
531,0,0,0,0,0,1,0,3,1,0,1,0,0,6,2,8
532,0,0,1,0,0,3,0,0,1,0,1,1,0,7,3,10
533,0,0,0,0,0,4,0,0,0,0,0,1,0,5,5,10
534,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3,6
541,0,0,0,1,1,2,0,0,0,1,0,2,0,7,6,13
542,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
543,0,0,0,1,0,1,0,1,0,0,2,1,0,6,2,8
544,0,0,0,0,1,0,0,0,1,0,0,1,0,3,3,6
545,0,0,0,0,0,0,0,2,0,3,0,0,1,6,1,7
546,0,0,0,0,0,0,0,0,1,1,0,2,0,4,7,11
551,0,0,0,0,0,0,0,2,0,1,0,0,0,3,2,5
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
553,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,6
554,0,0,0,0,0,0,0,3,0,1,0,0,0,4,4,8
561,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,5
562,0,0,0,0,0,4,2,1,0,10,1,0,0,18,3,21
563,0,0,0,0,0,1,0,1,0,0,1,1,0,4,1,5
571,0,0,0,1,2,1,0,1,0,4,3,2,0,14,5,19
572,0,0,0,0,0,0,0,0,3,4,1,0,0,8,6,14
581,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
582,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,6
